name	track_number	disc_number	album_id	album_name	album_artist	id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	uri	analysis_url
Kill My Mother	2	1	7bwsOicjOJpELfFU2AQrjq	El Aguante	Charly García	0SZD6Z6s5SHyIzYUWdsGDf	0.604	0.561	2	-8.186	1	0.0291	0.755	0.687	0.081	0.535	103.575	524333	4	spotify:track:0SZD6Z6s5SHyIzYUWdsGDf	https://api.spotify.com/v1/audio-analysis/0SZD6Z6s5SHyIzYUWdsGDf
Pedro Trabaja En El Cine	3	1	7bwsOicjOJpELfFU2AQrjq	El Aguante	Charly García	2pYAhk8ZjDIsNgoKJdldUT	0.295	0.47	2	-8.104	1	0.0279	0.285	0.0115	0.312	0.131	134.61	264693	4	spotify:track:2pYAhk8ZjDIsNgoKJdldUT	https://api.spotify.com/v1/audio-analysis/2pYAhk8ZjDIsNgoKJdldUT
No Estaria Mal	4	1	7bwsOicjOJpELfFU2AQrjq	El Aguante	Charly García	6fcQd9qhTpozyXCivp5s9f	0.635	0.688	2	-8.296	1	0.033	0.22	0.015	0.526	0.916	130.161	172907	4	spotify:track:6fcQd9qhTpozyXCivp5s9f	https://api.spotify.com/v1/audio-analysis/6fcQd9qhTpozyXCivp5s9f
Soldado De Lata	5	1	7bwsOicjOJpELfFU2AQrjq	El Aguante	Charly García	2FVHqaD384a38HgEPpACDu	0.625	0.689	9	-7.341	1	0.113	0.196	1.58e-05	0.123	0.6	116.15	211733	4	spotify:track:2FVHqaD384a38HgEPpACDu	https://api.spotify.com/v1/audio-analysis/2FVHqaD384a38HgEPpACDu
Correte Beethoven	6	1	7bwsOicjOJpELfFU2AQrjq	El Aguante	Charly García	58D0ABMaZKYR7cOrxOQuTm	0.627	0.947	1	-8.613	1	0.0924	0.0116	0.065	0.259	0.709	118.355	261760	4	spotify:track:58D0ABMaZKYR7cOrxOQuTm	https://api.spotify.com/v1/audio-analysis/58D0ABMaZKYR7cOrxOQuTm
Tu Arma en el Sur	7	1	7bwsOicjOJpELfFU2AQrjq	El Aguante	Charly García	4azrY0SbGfPN5TlwF98gR4	0.481	0.466	9	-10.301	1	0.03	0.563	0.132	0.14	0.619	130.674	308640	4	spotify:track:4azrY0SbGfPN5TlwF98gR4	https://api.spotify.com/v1/audio-analysis/4azrY0SbGfPN5TlwF98gR4
Dos Edificios Dorados	8	1	7bwsOicjOJpELfFU2AQrjq	El Aguante	Charly García	5weGEdndY1ZoFUBeEYBqWu	0.22	0.856	9	-8.073	0	0.0514	0.224	0.521	0.123	0.405	169.592	325640	4	spotify:track:5weGEdndY1ZoFUBeEYBqWu	https://api.spotify.com/v1/audio-analysis/5weGEdndY1ZoFUBeEYBqWu
Uno A Uno	9	1	7bwsOicjOJpELfFU2AQrjq	El Aguante	Charly García	5mzO3RR5JRVqjS8YgnTAQr	0.674	0.745	7	-5.896	1	0.0374	0.0212	0.00158	0.137	0.85	101.669	180733	4	spotify:track:5mzO3RR5JRVqjS8YgnTAQr	https://api.spotify.com/v1/audio-analysis/5mzO3RR5JRVqjS8YgnTAQr
Lo Que Ves Es Lo Que Hay (Todo El Mundo Quiere Olvidar)	10	1	7bwsOicjOJpELfFU2AQrjq	El Aguante	Charly García	1HNgmnOOopiBhsvqqjBlfM	0.352	0.614	4	-7.601	0	0.0328	0.54	0.31	0.101	0.181	143.573	477920	4	spotify:track:1HNgmnOOopiBhsvqqjBlfM	https://api.spotify.com/v1/audio-analysis/1HNgmnOOopiBhsvqqjBlfM
Yendo De La Cama Al Living	1	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	21hn984mwKh5fzAmxiNJ4u	0.65	0.263	7	-17.011	0	0.0582	0.428	0.00038	0.202	0.493	79.892	283920	4	spotify:track:21hn984mwKh5fzAmxiNJ4u	https://api.spotify.com/v1/audio-analysis/21hn984mwKh5fzAmxiNJ4u
Superhéroes	2	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	5k4NLAhx4nGzaF2JrHVnU9	0.466	0.393	7	-19.415	1	0.0613	0.404	5.92e-05	0.133	0.218	79.521	264693	4	spotify:track:5k4NLAhx4nGzaF2JrHVnU9	https://api.spotify.com/v1/audio-analysis/5k4NLAhx4nGzaF2JrHVnU9
No Soy Un Extraño	3	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	5P6IlEuSAFNE1RJ5uxIl3T	0.74	0.463	7	-14.216	0	0.0306	0.414	0.48	0.106	0.71	115.981	193640	4	spotify:track:5P6IlEuSAFNE1RJ5uxIl3T	https://api.spotify.com/v1/audio-analysis/5P6IlEuSAFNE1RJ5uxIl3T
No Se Va A Llamar Mi Amor	4	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	2JrDzFN6Bne99jPVj4Y8P3	0.621	0.907	2	-11.091	1	0.0644	0.159	1.76e-05	0.0869	0.626	127.245	131093	4	spotify:track:2JrDzFN6Bne99jPVj4Y8P3	https://api.spotify.com/v1/audio-analysis/2JrDzFN6Bne99jPVj4Y8P3
Los Dinosaurios	5	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	57GfKwny69x61eU3oKwcbP	0.329	0.368	5	-14.124	1	0.0333	0.714	0.0026	0.112	0.375	165.963	204640	4	spotify:track:57GfKwny69x61eU3oKwcbP	https://api.spotify.com/v1/audio-analysis/57GfKwny69x61eU3oKwcbP
Inconsciente Colectivo	6	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	6H7PFY52cDUBalFMqWO19G	0.617	0.215	8	-15.82	0	0.0302	0.658	3.55e-06	0.209	0.107	87.907	224600	4	spotify:track:6H7PFY52cDUBalFMqWO19G	https://api.spotify.com/v1/audio-analysis/6H7PFY52cDUBalFMqWO19G
Vos También Estabas Verde	7	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	3TyFEH1eB7m2FmN2ACQI8C	0.303	0.184	7	-19.633	1	0.0434	0.798	0.0158	0.193	0.0964	111.921	184693	4	spotify:track:3TyFEH1eB7m2FmN2ACQI8C	https://api.spotify.com/v1/audio-analysis/3TyFEH1eB7m2FmN2ACQI8C
Nos Siguen Pegando Abajo	8	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	3cQjYe9lW3LNWGR52yyZJ3	0.648	0.796	2	-11.482	1	0.0445	0.0382	0.344	0.0399	0.961	150.879	208800	4	spotify:track:3cQjYe9lW3LNWGR52yyZJ3	https://api.spotify.com/v1/audio-analysis/3cQjYe9lW3LNWGR52yyZJ3
Cómo Me Gustaría Ser Negro	9	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	1HZgMbTair9Yl4UK1tPb4f	0.457	0.482	1	-14.934	0	0.0462	0.48	0.358	0.388	0.314	96.657	196907	4	spotify:track:1HZgMbTair9Yl4UK1tPb4f	https://api.spotify.com/v1/audio-analysis/1HZgMbTair9Yl4UK1tPb4f
No Me Dejan Salir	10	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	1xrIpksF4fArFD1G78gtvl	0.723	0.599	0	-14.059	1	0.0642	0.0555	0.345	0.0607	0.967	162.229	260027	4	spotify:track:1xrIpksF4fArFD1G78gtvl	https://api.spotify.com/v1/audio-analysis/1xrIpksF4fArFD1G78gtvl
Raros Peinados Nuevos	11	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	45b36tRUIWUahcZNLjwOPm	0.819	0.445	7	-15.238	0	0.036	0.178	0.00237	0.0473	0.697	109.657	218333	4	spotify:track:45b36tRUIWUahcZNLjwOPm	https://api.spotify.com/v1/audio-analysis/45b36tRUIWUahcZNLjwOPm
Promesas Sobre El Bidet	12	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	7aSFRdx76hGkKDgy0o3CjU	0.805	0.442	5	-14.18	1	0.0289	0.436	0.00108	0.103	0.484	110.192	166253	4	spotify:track:7aSFRdx76hGkKDgy0o3CjU	https://api.spotify.com/v1/audio-analysis/7aSFRdx76hGkKDgy0o3CjU
Bancate Ese Defecto	13	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	7eMw0PLb7F2vl6AlM8fd12	0.53	0.498	7	-15.07	1	0.0488	0.521	0.394	0.129	0.507	178.781	300173	4	spotify:track:7eMw0PLb7F2vl6AlM8fd12	https://api.spotify.com/v1/audio-analysis/7eMw0PLb7F2vl6AlM8fd12
Demoliendo Hoteles	14	1	0WqNtFodzdSDvEv6dNKSQN	El Álbum	Charly García	0lAnemz3ABp7HwuKxp3MRL	0.628	0.592	10	-11.891	1	0.0711	0.00361	0	0.287	0.442	78.205	137267	4	spotify:track:0lAnemz3ABp7HwuKxp3MRL	https://api.spotify.com/v1/audio-analysis/0lAnemz3ABp7HwuKxp3MRL
De Mí	1	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	5xnv9ka866mxTHdy9VHIm7	0.61	0.21	7	-18.458	1	0.0307	0.87	4.33e-05	0.167	0.158	106.784	186800	4	spotify:track:5xnv9ka866mxTHdy9VHIm7	https://api.spotify.com/v1/audio-analysis/5xnv9ka866mxTHdy9VHIm7
Filosofía Barata y Zapatos de Goma	2	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	03mG8gRIri8ZO92bYmcERo	0.588	0.404	9	-15.656	0	0.0352	0.0923	0.0271	0.0613	0.206	100.16	231733	4	spotify:track:03mG8gRIri8ZO92bYmcERo	https://api.spotify.com/v1/audio-analysis/03mG8gRIri8ZO92bYmcERo
Reloj de Plastilina	3	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	4MMlauJ06Zm1apM1aPe7HZ	0.63	0.681	2	-15.605	1	0.0332	0.0274	2.53e-05	0.109	0.896	130.178	281933	4	spotify:track:4MMlauJ06Zm1apM1aPe7HZ	https://api.spotify.com/v1/audio-analysis/4MMlauJ06Zm1apM1aPe7HZ
Gato de Metal	4	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	5cuCRYWFrB1sLvuEd3xpt4	0.64	0.433	2	-15.617	1	0.029	0.0334	0.000412	0.0705	0.395	101.675	194733	4	spotify:track:5cuCRYWFrB1sLvuEd3xpt4	https://api.spotify.com/v1/audio-analysis/5cuCRYWFrB1sLvuEd3xpt4
No Te Mueras en Mi Casa	5	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	7qL5SE7pZ0QQK6ZUYNrugQ	0.749	0.527	9	-16.274	0	0.0464	0.00497	3.3e-06	0.137	0.839	125.13	211867	4	spotify:track:7qL5SE7pZ0QQK6ZUYNrugQ	https://api.spotify.com/v1/audio-analysis/7qL5SE7pZ0QQK6ZUYNrugQ
Curitas	6	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	1jYONbw7wZfVPbQDkffo5w	0.734	0.413	5	-16.285	0	0.04	0.0102	0.00908	0.0707	0.776	115.008	336067	4	spotify:track:1jYONbw7wZfVPbQDkffo5w	https://api.spotify.com/v1/audio-analysis/1jYONbw7wZfVPbQDkffo5w
Solo un Poquito No Más	7	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	2RvDh9M7KQy4lSpMqusw8a	0.508	0.315	7	-20.336	1	0.0346	0.0312	0	0.182	0.346	103.714	208467	4	spotify:track:2RvDh9M7KQy4lSpMqusw8a	https://api.spotify.com/v1/audio-analysis/2RvDh9M7KQy4lSpMqusw8a
Me Siento Mucho Mejor	8	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	3C5OdJjudhoDye8E5mU3nI	0.516	0.577	9	-14.804	1	0.0299	0.000957	0.00441	0.0629	0.946	140.873	184667	4	spotify:track:3C5OdJjudhoDye8E5mU3nI	https://api.spotify.com/v1/audio-analysis/3C5OdJjudhoDye8E5mU3nI
Siempre Puedes Olvidar	9	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	64r4bboZRgiz0SE7cVtDC1	0.503	0.176	5	-19.164	1	0.0285	0.0235	0.00166	0.0398	0.156	59.657	231000	4	spotify:track:64r4bboZRgiz0SE7cVtDC1	https://api.spotify.com/v1/audio-analysis/64r4bboZRgiz0SE7cVtDC1
La Canción del Indeciso	10	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	0Rz8ONBkHKGMYZctMUSHQP	0.748	0.325	11	-18.624	0	0.0596	0.0156	0	0.107	0.681	125.82	182560	4	spotify:track:0Rz8ONBkHKGMYZctMUSHQP	https://api.spotify.com/v1/audio-analysis/0Rz8ONBkHKGMYZctMUSHQP
Himno Nacional Argentino	11	1	4eZKmaAjQLChmpJ7uqoZAY	Filosofía Barata y Zapatos de Goma	Charly García	1TGzIHydkrLZjl1BUyxyZ7	0.29	0.167	0	-20.492	1	0.033	0.0769	0.0565	0.245	0.0997	101.102	275147	4	spotify:track:1TGzIHydkrLZjl1BUyxyZ7	https://api.spotify.com/v1/audio-analysis/1TGzIHydkrLZjl1BUyxyZ7
No Voy en Tren	1	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	5MV4J9OdmVGz63b1gnezp6	0.839	0.859	2	-8.96	1	0.0394	0.286	0.336	0.0224	0.967	123.559	181360	4	spotify:track:5MV4J9OdmVGz63b1gnezp6	https://api.spotify.com/v1/audio-analysis/5MV4J9OdmVGz63b1gnezp6
Fanky	2	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	0X0rXpmcHjt3Y28RnvViqs	0.748	0.502	7	-13.473	0	0.0398	0.000232	0.775	0.0539	0.408	111.134	287000	4	spotify:track:0X0rXpmcHjt3Y28RnvViqs	https://api.spotify.com/v1/audio-analysis/0X0rXpmcHjt3Y28RnvViqs
De Mí	3	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	3VjkXOiRAcPdQ9RKK3BSgS	0.61	0.346	7	-12.728	1	0.0315	0.881	6.53e-05	0.167	0.169	107	175373	4	spotify:track:3VjkXOiRAcPdQ9RKK3BSgS	https://api.spotify.com/v1/audio-analysis/3VjkXOiRAcPdQ9RKK3BSgS
Me Siento Mucho Mejor	4	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	0Pdp2gduPccg1vF4HvIcCU	0.521	0.631	9	-12.721	1	0.0301	0.00145	0.00449	0.0405	0.934	140.918	186960	4	spotify:track:0Pdp2gduPccg1vF4HvIcCU	https://api.spotify.com/v1/audio-analysis/0Pdp2gduPccg1vF4HvIcCU
Tu Amor	5	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	6kxtzhAuCVJZVRC3SUri7a	0.64	0.49	2	-14.095	1	0.261	0.375	0	0.0733	0.531	176.074	186693	4	spotify:track:6kxtzhAuCVJZVRC3SUri7a	https://api.spotify.com/v1/audio-analysis/6kxtzhAuCVJZVRC3SUri7a
Rap de las Hormigas	6	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	6knhkGeI2ukHjNfo39E7y1	0.676	0.867	8	-9.627	1	0.0447	0.381	0.317	0.277	0.888	124.604	194307	4	spotify:track:6knhkGeI2ukHjNfo39E7y1	https://api.spotify.com/v1/audio-analysis/6knhkGeI2ukHjNfo39E7y1
Rezo por Vos	7	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	3ZMIt1rkP7nFnqwlVDIPVa	0.614	0.783	2	-10.72	1	0.0394	0.128	4.57e-05	0.204	0.46	120.645	268480	4	spotify:track:3ZMIt1rkP7nFnqwlVDIPVa	https://api.spotify.com/v1/audio-analysis/3ZMIt1rkP7nFnqwlVDIPVa
Filosofía Barata y Zapatos de Goma	8	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	2suYa6nliwLWFZAIeB0kde	0.588	0.452	9	-14.248	0	0.0325	0.0961	0.0377	0.0797	0.212	100.193	235040	4	spotify:track:2suYa6nliwLWFZAIeB0kde	https://api.spotify.com/v1/audio-analysis/2suYa6nliwLWFZAIeB0kde
Buscando un Símbolo de Paz	9	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	19eNDfuBRzcHKRVhGPGvrb	0.699	0.875	5	-9.596	1	0.0448	0.0565	0.00316	0.144	0.63	115.741	282640	4	spotify:track:19eNDfuBRzcHKRVhGPGvrb	https://api.spotify.com/v1/audio-analysis/19eNDfuBRzcHKRVhGPGvrb
Hablando A Tu Corazón	10	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	3k9dGCm2R2Y70e87aMHYC3	0.668	0.757	9	-11.553	1	0.0405	0.0128	2.16e-05	0.0509	0.912	122.293	255267	4	spotify:track:3k9dGCm2R2Y70e87aMHYC3	https://api.spotify.com/v1/audio-analysis/3k9dGCm2R2Y70e87aMHYC3
Fantasy	11	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	3Qj5PG9R07UbNMbaMNpKYd	0.606	0.45	5	-12.867	1	0.031	0.000401	0.00808	0.329	0.263	112.728	179573	4	spotify:track:3Qj5PG9R07UbNMbaMNpKYd	https://api.spotify.com/v1/audio-analysis/3Qj5PG9R07UbNMbaMNpKYd
La Ruta del Tentempié	12	1	7yNFDuCsXe2P0DSenIMKxk	García 87-93	Charly García	4SbQ9hU0Ve1gT1kAni022P	0.681	0.552	0	-9.03	1	0.0311	0.284	0.0228	0.198	0.819	132.495	259520	4	spotify:track:4SbQ9hU0Ve1gT1kAni022P	https://api.spotify.com/v1/audio-analysis/4SbQ9hU0Ve1gT1kAni022P
Necesito Tu Amor	1	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	6DgloAjWErkHK41gFIc9Bu	0.587	0.855	2	-5.249	1	0.0389	0.0181	0.000203	0.0609	0.423	103.037	216627	4	spotify:track:6DgloAjWErkHK41gFIc9Bu	https://api.spotify.com/v1/audio-analysis/6DgloAjWErkHK41gFIc9Bu
No Toquen	2	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	0iPjopTYq8gim7BdHXGYnU	0.526	0.774	9	-5.971	1	0.0303	0.000466	0.663	0.423	0.616	146.816	209560	4	spotify:track:0iPjopTYq8gim7BdHXGYnU	https://api.spotify.com/v1/audio-analysis/0iPjopTYq8gim7BdHXGYnU
De Mí	3	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	3A27UpBJPh26eC1qhi90FO	0.61	0.408	7	-9.398	1	0.0269	0.873	5.19e-05	0.0747	0.147	106.763	186267	4	spotify:track:3A27UpBJPh26eC1qhi90FO	https://api.spotify.com/v1/audio-analysis/3A27UpBJPh26eC1qhi90FO
Buscando un Símbolo de Paz	4	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	5EkgbISIIWcEiKblDzF5sG	0.687	0.96	5	-4.965	1	0.0699	0.0534	0.000523	0.125	0.563	115.756	283173	4	spotify:track:5EkgbISIIWcEiKblDzF5sG	https://api.spotify.com/v1/audio-analysis/5EkgbISIIWcEiKblDzF5sG
La Ruta del Tentempié	5	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	6DU1O56exQeeMiwwK91Fbc	0.646	0.699	0	-5.634	1	0.0304	0.169	0.0385	0.292	0.77	132.483	260040	4	spotify:track:6DU1O56exQeeMiwwK91Fbc	https://api.spotify.com/v1/audio-analysis/6DU1O56exQeeMiwwK91Fbc
Fanky	6	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	6JvSjjltYwVcKJ6TM5imY1	0.764	0.741	0	-7.033	1	0.0377	0.000562	0.697	0.0655	0.575	111.159	284733	4	spotify:track:6JvSjjltYwVcKJ6TM5imY1	https://api.spotify.com/v1/audio-analysis/6JvSjjltYwVcKJ6TM5imY1
Filosofía Barata y Zapatos de Goma	7	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	1D47Fbv1US6aZFDZXH2Eey	0.588	0.578	9	-9.704	0	0.0313	0.109	0.0336	0.0726	0.233	100.153	231960	4	spotify:track:1D47Fbv1US6aZFDZXH2Eey	https://api.spotify.com/v1/audio-analysis/1D47Fbv1US6aZFDZXH2Eey
No Voy en Tren	8	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	2Fbekgo3SZrvo9Y5du9xuG	0.81	0.947	2	-4.224	1	0.0514	0.278	0.0725	0.0255	0.96	123.556	181827	4	spotify:track:2Fbekgo3SZrvo9Y5du9xuG	https://api.spotify.com/v1/audio-analysis/2Fbekgo3SZrvo9Y5du9xuG
Me Siento Mucho Mejor	9	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	1AhQetuKoBD1gQotYeNFRL	0.503	0.83	9	-5.633	1	0.0353	0.00143	0.000684	0.0561	0.867	140.944	183907	4	spotify:track:1AhQetuKoBD1gQotYeNFRL	https://api.spotify.com/v1/audio-analysis/1AhQetuKoBD1gQotYeNFRL
Rezo por Vos	10	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	7A7S87aWrf6GhfJtqKCvmS	0.558	0.924	2	-5.397	1	0.0547	0.106	1.32e-05	0.291	0.354	120.642	269453	4	spotify:track:7A7S87aWrf6GhfJtqKCvmS	https://api.spotify.com/v1/audio-analysis/7A7S87aWrf6GhfJtqKCvmS
Anhedonia	11	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	2prdoDFprbunA2AQsgZPsH	0.595	0.518	4	-11.659	0	0.0371	0.0488	0.643	0.51	0.332	158.972	263200	4	spotify:track:2prdoDFprbunA2AQsgZPsH	https://api.spotify.com/v1/audio-analysis/2prdoDFprbunA2AQsgZPsH
Reloj de Plastilina	12	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	7mto6G2WLzhiPtgMZeExGO	0.593	0.931	2	-6.273	1	0.0411	0.0436	3.72e-06	0.319	0.798	130.168	282067	4	spotify:track:7mto6G2WLzhiPtgMZeExGO	https://api.spotify.com/v1/audio-analysis/7mto6G2WLzhiPtgMZeExGO
Rap de las Hormigas	13	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	5PJyrCWPFA8h93jNYy32qw	0.655	0.925	8	-5.846	1	0.0505	0.455	0.419	0.0875	0.879	124.647	195027	4	spotify:track:5PJyrCWPFA8h93jNYy32qw	https://api.spotify.com/v1/audio-analysis/5PJyrCWPFA8h93jNYy32qw
Ella Es Bailarina	14	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	2WoEycI60KSgkciFO295nD	0.672	0.876	10	-6.277	1	0.0882	0.00639	0.00149	0.135	0.806	164.819	177867	4	spotify:track:2WoEycI60KSgkciFO295nD	https://api.spotify.com/v1/audio-analysis/2WoEycI60KSgkciFO295nD
Gato de Metal	15	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	63v5HySVCAPFhbTd9e2dL6	0.618	0.671	2	-7.149	1	0.0278	0.0376	0.000651	0.0808	0.395	101.688	194867	4	spotify:track:63v5HySVCAPFhbTd9e2dL6	https://api.spotify.com/v1/audio-analysis/63v5HySVCAPFhbTd9e2dL6
Ticket to Ride (Live)	16	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	5KpKRA9oKn0yBhnNmrtoPl	0.612	0.831	9	-6.716	1	0.0421	0.0384	0.00193	0.621	0.611	95.911	375453	4	spotify:track:5KpKRA9oKn0yBhnNmrtoPl	https://api.spotify.com/v1/audio-analysis/5KpKRA9oKn0yBhnNmrtoPl
Te Recuerdo Invierno (En Vivo)	17	1	72r2s0nbZeSmPMK30eNrua	García, el Más Grande	Charly García	1YV5mpTJHEdTkG2Pb800om	0.235	0.529	0	-10.253	1	0.103	0.772	0	0.449	0.442	203.453	155040	4	spotify:track:1YV5mpTJHEdTkG2Pb800om	https://api.spotify.com/v1/audio-analysis/1YV5mpTJHEdTkG2Pb800om
Tu Vicio	1	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	3HaE5D0wBDeyf38f5w4CLa	0.764	0.862	9	-6.599	1	0.0338	0.0848	0.000262	0.136	0.972	107.79	243840	4	spotify:track:3HaE5D0wBDeyf38f5w4CLa	https://api.spotify.com/v1/audio-analysis/3HaE5D0wBDeyf38f5w4CLa
I'm Not In Love	2	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	0PYfFdbUXPpf0xWmOamNqR	0.79	0.736	9	-5.66	1	0.0325	0.296	1.37e-05	0.103	0.961	113.947	170573	4	spotify:track:0PYfFdbUXPpf0xWmOamNqR	https://api.spotify.com/v1/audio-analysis/0PYfFdbUXPpf0xWmOamNqR
Influencia	3	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	7B8W8kfQwcVubGo2EGosID	0.668	0.704	4	-6.668	0	0.0323	0.0177	4.76e-06	0.0621	0.793	110.001	330840	4	spotify:track:7B8W8kfQwcVubGo2EGosID	https://api.spotify.com/v1/audio-analysis/7B8W8kfQwcVubGo2EGosID
Encuentro Con El Diablo	4	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	3aDqAwZixHsOuBG14CGfMk	0.7	0.802	9	-6.211	1	0.0656	0.000913	0.0109	0.303	0.745	110.013	298013	4	spotify:track:3aDqAwZixHsOuBG14CGfMk	https://api.spotify.com/v1/audio-analysis/3aDqAwZixHsOuBG14CGfMk
El Amor Espera	5	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	0RgEJ60U2INudTJ3hAfPLl	0.348	0.949	2	-7.158	1	0.0915	0.013	1.29e-06	0.401	0.49	168.351	252773	4	spotify:track:0RgEJ60U2INudTJ3hAfPLl	https://api.spotify.com/v1/audio-analysis/0RgEJ60U2INudTJ3hAfPLl
Pelicula Sordomuda	6	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	2zqU4ENIr1SnqjMCBW9tZo	0.446	0.179	0	-21.208	1	0.0693	0.993	0.849	0.183	0.127	118.292	121893	4	spotify:track:2zqU4ENIr1SnqjMCBW9tZo	https://api.spotify.com/v1/audio-analysis/2zqU4ENIr1SnqjMCBW9tZo
Mi Nena	7	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	4QKp53r2regsmwEBrsgjoe	0.837	0.66	0	-7.783	1	0.0311	0.221	8.08e-05	0.239	0.964	99.58	169173	4	spotify:track:4QKp53r2regsmwEBrsgjoe	https://api.spotify.com/v1/audio-analysis/4QKp53r2regsmwEBrsgjoe
Tu Vicio (Gospel)	8	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	4SEpbwwljzAvjM5O39rX06	0.728	0.38	11	-12.192	1	0.123	0.755	0	0.499	0.736	116.231	63187	3	spotify:track:4SEpbwwljzAvjM5O39rX06	https://api.spotify.com/v1/audio-analysis/4SEpbwwljzAvjM5O39rX06
Demasiado Ego (One To One)	9	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	2PGVr2VZzDjIkwVX8piCGb	0.67	0.612	7	-6.988	1	0.0722	0.00959	0.00539	0.303	0.511	109.625	194587	4	spotify:track:2PGVr2VZzDjIkwVX8piCGb	https://api.spotify.com/v1/audio-analysis/2PGVr2VZzDjIkwVX8piCGb
Influenza	10	1	5Rgudh1IKSXYyKDVZuyyQu	Influencia	Charly García	6C9f7KlcEcshGFYNgqjd0q	0.333	0.226	4	-13.199	0	0.0572	0.95	0.000535	0.102	0.243	74.05	213600	4	spotify:track:6C9f7KlcEcshGFYNgqjd0q	https://api.spotify.com/v1/audio-analysis/6C9f7KlcEcshGFYNgqjd0q
